MusicXML Sağ El Transcript (RH only, repeat+volta+DC/DS/Coda, TS-based)
Generated UTC: 2025-09-18T06:25:18.152298+00:00
Linear measures: 2000
Events: 12235
Script version: 1.0.0
---
time_sec	dur_sec	pitches_sci	dyn	art
1719.375	0.062	A4		
1719.438	0.062	B4		
1720.500	0.500	A4		
1721.500	0.250	C5		staccato
1721.750	0.250	E5		
1721.750	0.250	D5		staccato
1722.000	0.250	F5		
1722.500	0.250	E5		staccato
1722.750	0.250	G5		
1722.750	0.250	E5		staccato
1723.000	0.250	G5		
1723.000	0.125	A5		
1723.125	0.125	G5		
1723.250	0.125	F5		
1723.375	0.125	E5		
1724.000	0.500	D5		
1724.000	0.250	B4		
1724.250	0.250	G4		
1724.500	0.250	C5		staccato
1724.750	0.250	E5		
1724.750	0.250	D5		staccato
1725.000	0.250	F5		
1725.500	0.250	E5		staccato
1725.750	0.250	G5		
1725.750	0.250	E5		staccato
1726.000	0.250	G5		
1726.000	0.125	A5		
1726.125	0.125	G5		
1726.250	0.125	F5		
1726.375	0.125	E5		
1727.000	0.500	B4		
1727.500	0.500	D5		
1727.500	0.250	A4		staccato
1727.750	0.250	C5		
1727.750	0.250	B4		staccato
1728.000	0.250	D5		
1729.000	0.250	C5		staccato
1729.250	0.250	E5		
1729.250	0.250	C5		staccato
1729.500	0.250	E5		
1729.500	0.125	F5		
1729.625	0.125	E5		
1729.750	0.125	D5		
1729.875	0.125	C5		
1730.500	0.500	B4		
1730.500	0.250	G#4		
1730.750	0.250	E4		
1731.000	0.250	A4		staccato
1731.250	0.250	C5		
1731.250	0.250	B4		staccato
1731.500	0.250	D5		
1732.000	0.250	C5		staccato
1732.250	0.250	E5		
1732.250	0.250	C5		staccato
1732.500	0.250	E5		
1732.500	0.125	F5		
1732.625	0.125	E5		
1732.750	0.125	D5		
1732.875	0.125	C5		
1733.500	0.500	G#4		
1734.000	0.500	B4		
1734.000	0.125	B4		
1734.125	0.125	A4		
1734.250	0.125	G#4		
1734.375	0.125	A4		
1735.000	0.250	C5		staccato
1735.250	0.250	rest		
1735.500	0.125	D5		
1735.625	0.125	C5		
1735.750	0.125	B4		
1735.875	0.125	C5		
1736.750	0.250	E5		staccato
1737.000	0.250	rest		
1737.250	0.125	F5		
1737.375	0.125	E5		
1737.500	0.125	D#5		
1737.625	0.125	E5		
1738.500	0.125	B5		
1738.625	0.125	A5		
1738.750	0.125	G#5		
1738.875	0.125	A5		
1739.000	0.125	B5		
1739.125	0.125	A5		
1739.250	0.125	G#5		
1739.375	0.125	A5		
1740.000	0.500	C6		
1740.500	0.250	A5		staccato
1740.750	0.250	B5		staccato
1741.750	0.250	C6		staccato
1742.000	0.250	B5		staccato
1742.250	0.250	A5		staccato
1742.500	0.250	G#5		staccato
1743.250	0.250	A5		staccato
1743.500	0.250	E5		staccato
1743.750	0.250	F5		staccato
1744.000	0.250	D5		staccato
1744.750	0.500	C5		
1745.250	0.375	B4		
1745.250	0.062	C5		
1745.312	0.062	B4		
1745.375	0.062	C5		
1745.438	0.062	B4		
1745.500	0.062	C5		
1745.562	0.062	B4		
1745.625	0.062	A4		
1745.688	0.062	B4		
1746.750	0.500	A4		
1747.750	0.250	C5		staccato
1748.000	0.250	E5		
1748.000	0.250	D5		staccato
1748.250	0.250	F5		
1748.750	0.250	E5		staccato
1749.000	0.250	G5		
1749.000	0.250	E5		staccato
1749.250	0.250	G5		
1749.250	0.125	A5		
1749.375	0.125	G5		
1749.500	0.125	F5		
1749.625	0.125	E5		
1750.250	0.500	D5		
1750.250	0.250	B4		
1750.500	0.250	G4		
1750.750	0.250	C5		staccato
1751.000	0.250	E5		
1751.000	0.250	D5		staccato
1751.250	0.250	F5		
1751.750	0.250	E5		staccato
1752.000	0.250	G5		
1752.000	0.250	E5		staccato
1752.250	0.250	G5		
1752.250	0.125	A5		
1752.375	0.125	G5		
1752.500	0.125	F5		
1752.625	0.125	E5		
1753.250	0.500	B4		
1753.750	0.500	D5		
1753.750	0.250	A4		staccato
1754.000	0.250	C5		
1754.000	0.250	B4		staccato
1754.250	0.250	D5		
1755.250	0.250	C5		staccato
1755.500	0.250	E5		
1755.500	0.250	C5		staccato
1755.750	0.250	E5		
1755.750	0.125	F5		
1755.875	0.125	E5		
1756.000	0.125	D5		
1756.125	0.125	C5		
1756.750	0.500	B4		
1756.750	0.250	G#4		
1757.000	0.250	E4		
1757.250	0.250	A4		staccato
1757.500	0.250	C5		
1757.500	0.250	B4		staccato
1757.750	0.250	D5		
1758.250	0.250	C5		staccato
1758.500	0.250	E5		
1758.500	0.250	C5		staccato
1758.750	0.250	E5		
1758.750	0.125	F5		
1758.875	0.125	E5		
1759.000	0.125	D5		
1759.125	0.125	C5		
1759.750	0.500	G#4		
1760.250	0.500	B4		
1760.250	0.125	B4		
1760.375	0.125	A4		
1760.500	0.125	G#4		
1760.625	0.125	A4		
1761.250	0.250	C5		staccato
1761.500	0.250	rest		
1761.750	0.125	D5		
1761.875	0.125	C5		
1762.000	0.125	B4		
1762.125	0.125	C5		
1763.000	0.250	E5		staccato
1763.250	0.250	rest		
1763.500	0.125	F5		
1763.625	0.125	E5		
1763.750	0.125	D#5		
1763.875	0.125	E5		
1764.750	0.125	B5		
1764.875	0.125	A5		
1765.000	0.125	G#5		
1765.125	0.125	A5		
1765.250	0.125	B5		
1765.375	0.125	A5		
1765.500	0.125	G#5		
1765.625	0.125	A5		
1766.250	0.500	C6		
1766.750	0.250	A5		staccato
1767.000	0.250	B5		staccato
1768.000	0.250	C6		staccato
1768.250	0.250	B5		staccato
1768.500	0.250	A5		staccato
1768.750	0.250	G#5		staccato
1769.500	0.250	A5		staccato
1769.750	0.250	E5		staccato
1770.000	0.250	F5		staccato
1770.250	0.250	D5		staccato
1771.000	0.500	C5		
1771.500	0.375	B4		
1771.500	0.062	C5		
1771.562	0.062	B4		
1771.625	0.062	C5		
1771.688	0.062	B4		
1771.750	0.062	C5		
1771.812	0.062	B4		
1771.875	0.062	A4		
1771.938	0.062	B4		
1773.000	0.500	A4		
1774.000	0.250	C5		staccato
1774.250	0.250	E5		
1774.250	0.250	D5		staccato
1774.500	0.250	F5		
1775.000	0.250	E5		staccato
1775.250	0.250	G5		
1775.250	0.250	E5		staccato
1775.500	0.250	G5		
1775.500	0.125	A5		
1775.625	0.125	G5		
1775.750	0.125	F5		
1775.875	0.125	E5		
1776.500	0.500	D5		
1776.500	0.250	B4		
1776.750	0.250	G4		
1777.000	0.250	C5		staccato
1777.250	0.250	E5		
1777.250	0.250	D5		staccato
1777.500	0.250	F5		
1778.000	0.250	E5		staccato
1778.250	0.250	G5		
1778.250	0.250	E5		staccato
1778.500	0.250	G5		
1778.500	0.125	A5		
1778.625	0.125	G5		
1778.750	0.125	F5		
1778.875	0.125	E5		
1779.500	0.500	B4		
1780.000	0.500	D5		
1780.000	0.250	A4		staccato
1780.250	0.250	C5		
1780.250	0.250	B4		staccato
1780.500	0.250	D5		
1781.500	0.250	C5		staccato
1781.750	0.250	E5		
1781.750	0.250	C5		staccato
1782.000	0.250	E5		
1782.000	0.125	F5		
1782.125	0.125	E5		
1782.250	0.125	D5		
1782.375	0.125	C5		
1783.000	0.500	B4		
1783.000	0.250	G#4		
1783.250	0.250	E4		
1783.500	0.250	A4		staccato
1783.750	0.250	C5		
1783.750	0.250	B4		staccato
1784.000	0.250	D5		
1784.500	0.250	C5		staccato
1784.750	0.250	E5		
1784.750	0.250	C5		staccato
1785.000	0.250	E5		
1785.000	0.125	F5		
1785.125	0.125	E5		
1785.250	0.125	D5		
1785.375	0.125	C5		
1786.000	0.500	G#4		
1786.500	0.500	B4		
1786.500	0.125	B4		
1786.625	0.125	A4		
1786.750	0.125	G#4		
1786.875	0.125	A4		
1787.500	0.250	C5		staccato
1787.750	0.250	rest		
1788.000	0.125	D5		
1788.125	0.125	C5		
1788.250	0.125	B4		
1788.375	0.125	C5		
1789.250	0.250	E5		staccato
1789.500	0.250	rest		
1789.750	0.125	F5		
1789.875	0.125	E5		
1790.000	0.125	D#5		
1790.125	0.125	E5		
1791.000	0.125	B5		
1791.125	0.125	A5		
1791.250	0.125	G#5		
1791.375	0.125	A5		
1791.500	0.125	B5		
1791.625	0.125	A5		
1791.750	0.125	G#5		
1791.875	0.125	A5		
1792.500	0.500	C6		
1793.000	0.250	A5		staccato
1793.250	0.250	B5		staccato
1794.250	0.250	C6		staccato
1794.500	0.250	B5		staccato
1794.750	0.250	A5		staccato
1795.000	0.250	G#5		staccato
1795.750	0.250	A5		staccato
1796.000	0.250	E5		staccato
1796.250	0.250	F5		staccato
1796.500	0.250	D5		staccato
1797.250	0.500	C5		
1797.750	0.375	B4		
1797.750	0.062	C5		
1797.812	0.062	B4		
1797.875	0.062	C5		
1797.938	0.062	B4		
1798.000	0.062	C5		
1798.062	0.062	B4		
1798.125	0.062	A4		
1798.188	0.062	B4		
1799.250	0.500	A4		
1800.250	0.250	C5		staccato
1800.500	0.250	E5		
1800.500	0.250	D5		staccato
1800.750	0.250	F5		
1801.250	0.250	E5		staccato
1801.500	0.250	G5		
1801.500	0.250	E5		staccato
1801.750	0.250	G5		
1801.750	0.125	A5		
1801.875	0.125	G5		
1802.000	0.125	F5		
1802.125	0.125	E5		
1802.750	0.500	D5		
1802.750	0.250	B4		
1803.000	0.250	G4		
1803.250	0.250	C5		staccato
1803.500	0.250	E5		
1803.500	0.250	D5		staccato
1803.750	0.250	F5		
1804.250	0.250	E5		staccato
1804.500	0.250	G5		
1804.500	0.250	E5		staccato
1804.750	0.250	G5		
1804.750	0.125	A5		
1804.875	0.125	G5		
1805.000	0.125	F5		
1805.125	0.125	E5		
1805.750	0.500	B4		
1806.250	0.500	D5		
1806.250	0.250	A4		staccato
1806.500	0.250	C5		
1806.500	0.250	B4		staccato
1806.750	0.250	D5		
1807.750	0.250	C5		staccato
1808.000	0.250	E5		
1808.000	0.250	C5		staccato
1808.250	0.250	E5		
1808.250	0.125	F5		
1808.375	0.125	E5		
1808.500	0.125	D5		
1808.625	0.125	C5		
1809.250	0.500	B4		
1809.250	0.250	G#4		
1809.500	0.250	E4		
1809.750	0.250	A4		staccato
1810.000	0.250	C5		
1810.000	0.250	B4		staccato
1810.250	0.250	D5		
1810.750	0.250	C5		staccato
1811.000	0.250	E5		
1811.000	0.250	C5		staccato
1811.250	0.250	E5		
1811.250	0.125	F5		
1811.375	0.125	E5		
1811.500	0.125	D5		
1811.625	0.125	C5		
1812.250	0.500	G#4		
1812.750	0.500	B4		
1812.750	0.125	B4		
1812.875	0.125	A4		
1813.000	0.125	G#4		
1813.125	0.125	A4		
1813.750	0.250	C5		staccato
1814.000	0.250	rest		
1814.250	0.125	D5		
1814.375	0.125	C5		
1814.500	0.125	B4		
1814.625	0.125	C5		
1815.500	0.250	E5		staccato
1815.750	0.250	rest		
1816.000	0.125	F5		
1816.125	0.125	E5		
1816.250	0.125	D#5		
1816.375	0.125	E5		
1817.250	0.125	B5		
1817.375	0.125	A5		
1817.500	0.125	G#5		
1817.625	0.125	A5		
1817.750	0.125	B5		
1817.875	0.125	A5		
1818.000	0.125	G#5		
1818.125	0.125	A5		
1818.750	0.500	C6		
1819.250	0.250	A5		staccato
1819.500	0.250	B5		staccato
1820.500	0.250	C6		staccato
1820.750	0.250	B5		staccato
1821.000	0.250	A5		staccato
1821.250	0.250	G#5		staccato
1822.000	0.250	A5		staccato
1822.250	0.250	E5		staccato
1822.500	0.250	F5		staccato
1822.750	0.250	D5		staccato
1823.500	0.500	C5		
1824.000	0.375	B4		
1824.000	0.062	C5		
1824.062	0.062	B4		
1824.125	0.062	C5		
1824.188	0.062	B4		
1824.250	0.062	C5		
1824.312	0.062	B4		
1824.375	0.062	A4		
1824.438	0.062	B4		
1825.500	0.500	A4		
1826.500	0.250	C5		staccato
1826.750	0.250	E5		
1826.750	0.250	D5		staccato
1827.000	0.250	F5		
1827.500	0.250	E5		staccato
1827.750	0.250	G5		
1827.750	0.250	E5		staccato
1828.000	0.250	G5		
1828.000	0.125	A5		
1828.125	0.125	G5		
1828.250	0.125	F5		
1828.375	0.125	E5		
1829.000	0.500	D5		
1829.000	0.250	B4		
1829.250	0.250	G4		
1829.500	0.250	C5		staccato
1829.750	0.250	E5		
1829.750	0.250	D5		staccato
1830.000	0.250	F5		
1830.500	0.250	E5		staccato
1830.750	0.250	G5		
1830.750	0.250	E5		staccato
1831.000	0.250	G5		
1831.000	0.125	A5		
1831.125	0.125	G5		
1831.250	0.125	F5		
1831.375	0.125	E5		
1832.000	0.500	B4		
1832.500	0.500	D5		
1832.500	0.250	A4		staccato
1832.750	0.250	C5		
1832.750	0.250	B4		staccato
1833.000	0.250	D5		
1834.000	0.250	C5		staccato
1834.250	0.250	E5		
1834.250	0.250	C5		staccato
1834.500	0.250	E5		
1834.500	0.125	F5		
1834.625	0.125	E5		
1834.750	0.125	D5		
1834.875	0.125	C5		
1835.500	0.500	B4		
1835.500	0.250	G#4		
1835.750	0.250	E4		
1836.000	0.250	A4		staccato
1836.250	0.250	C5		
1836.250	0.250	B4		staccato
1836.500	0.250	D5		
1837.000	0.250	C5		staccato
1837.250	0.250	E5		
1837.250	0.250	C5		staccato
1837.500	0.250	E5		
1837.500	0.125	F5		
1837.625	0.125	E5		
1837.750	0.125	D5		
1837.875	0.125	C5		
1838.500	0.500	G#4		
1839.000	0.500	B4		
1839.000	0.125	B4		
1839.125	0.125	A4		
1839.250	0.125	G#4		
1839.375	0.125	A4		
1840.000	0.250	C5		staccato
1840.250	0.250	rest		
1840.500	0.125	D5		
1840.625	0.125	C5		
1840.750	0.125	B4		
1840.875	0.125	C5		
1841.750	0.250	E5		staccato
1842.000	0.250	rest		
1842.250	0.125	F5		
1842.375	0.125	E5		
1842.500	0.125	D#5		
1842.625	0.125	E5		
1843.500	0.125	B5		
1843.625	0.125	A5		
1843.750	0.125	G#5		
1843.875	0.125	A5		
1844.000	0.125	B5		
1844.125	0.125	A5		
1844.250	0.125	G#5		
1844.375	0.125	A5		
1845.000	0.500	C6		
1845.500	0.250	A5		staccato
1845.750	0.250	B5		staccato
1846.750	0.250	C6		staccato
1847.000	0.250	B5		staccato
1847.250	0.250	A5		staccato
1847.500	0.250	G#5		staccato
1848.250	0.250	A5		staccato
1848.500	0.250	E5		staccato
1848.750	0.250	F5		staccato
1849.000	0.250	D5		staccato
1849.750	0.500	C5		
1850.250	0.375	B4		
1850.250	0.062	C5		
1850.312	0.062	B4		
1850.375	0.062	C5		
1850.438	0.062	B4		
1850.500	0.062	C5		
1850.562	0.062	B4		
1850.625	0.062	A4		
1850.688	0.062	B4		
1851.750	0.500	A4		
1852.750	0.250	C5		staccato
1853.000	0.250	E5		
1853.000	0.250	D5		staccato
1853.250	0.250	F5		
1853.750	0.250	E5		staccato
1854.000	0.250	G5		
1854.000	0.250	E5		staccato
1854.250	0.250	G5		
1854.250	0.125	A5		
1854.375	0.125	G5		
1854.500	0.125	F5		
1854.625	0.125	E5		
1855.250	0.500	D5		
1855.250	0.250	B4		
1855.500	0.250	G4		
1855.750	0.250	C5		staccato
1856.000	0.250	E5		
1856.000	0.250	D5		staccato
1856.250	0.250	F5		
1856.750	0.250	E5		staccato
1857.000	0.250	G5		
1857.000	0.250	E5		staccato
1857.250	0.250	G5		
1857.250	0.125	A5		
1857.375	0.125	G5		
1857.500	0.125	F5		
1857.625	0.125	E5		
1858.250	0.500	B4		
1858.750	0.500	D5		
1858.750	0.250	A4		staccato
1859.000	0.250	C5		
1859.000	0.250	B4		staccato
1859.250	0.250	D5		
1860.250	0.250	C5		staccato
1860.500	0.250	E5		
1860.500	0.250	C5		staccato
1860.750	0.250	E5		
1860.750	0.125	F5		
1860.875	0.125	E5		
1861.000	0.125	D5		
1861.125	0.125	C5		
1861.750	0.500	B4		
1861.750	0.250	G#4		
1862.000	0.250	E4		
1862.250	0.250	A4		staccato
1862.500	0.250	C5		
1862.500	0.250	B4		staccato
1862.750	0.250	D5		
1863.250	0.250	C5		staccato
1863.500	0.250	E5		
1863.500	0.250	C5		staccato
1863.750	0.250	E5		
1863.750	0.125	F5		
1863.875	0.125	E5		
1864.000	0.125	D5		
1864.125	0.125	C5		
1864.750	0.500	G#4		
1865.250	0.500	B4		
1865.250	0.125	B4		
1865.375	0.125	A4		
1865.500	0.125	G#4		
1865.625	0.125	A4		
1866.250	0.250	C5		staccato
1866.500	0.250	rest		
1866.750	0.125	D5		
1866.875	0.125	C5		
1867.000	0.125	B4		
1867.125	0.125	C5		
1868.000	0.250	E5		staccato
1868.250	0.250	rest		
1868.500	0.125	F5		
1868.625	0.125	E5		
1868.750	0.125	D#5		
1868.875	0.125	E5		
1869.750	0.125	B5		
1869.875	0.125	A5		
1870.000	0.125	G#5		
1870.125	0.125	A5		
1870.250	0.125	B5		
1870.375	0.125	A5		
1870.500	0.125	G#5		
1870.625	0.125	A5		
1871.250	0.500	C6		
1871.750	0.250	A5		staccato
1872.000	0.250	B5		staccato
1873.000	0.250	C6		staccato
1873.250	0.250	B5		staccato
1873.500	0.250	A5		staccato
1873.750	0.250	G#5		staccato
1874.500	0.250	A5		staccato
1874.750	0.250	E5		staccato
1875.000	0.250	F5		staccato
1875.250	0.250	D5		staccato
1876.000	0.500	C5		
1876.500	0.375	B4		
1876.500	0.062	C5		
1876.562	0.062	B4		
1876.625	0.062	C5		
1876.688	0.062	B4		
1876.750	0.062	C5		
1876.812	0.062	B4		
1876.875	0.062	A4		
1876.938	0.062	B4		
1878.000	0.500	A4		
1879.000	0.250	C5		staccato
1879.250	0.250	E5		
1879.250	0.250	D5		staccato
1879.500	0.250	F5		
1880.000	0.250	E5		staccato
1880.250	0.250	G5		
1880.250	0.250	E5		staccato
1880.500	0.250	G5		
1880.500	0.125	A5		
1880.625	0.125	G5		
1880.750	0.125	F5		
1880.875	0.125	E5		
1881.500	0.500	D5		
1881.500	0.250	B4		
1881.750	0.250	G4		
1882.000	0.250	C5		staccato
1882.250	0.250	E5		
1882.250	0.250	D5		staccato
1882.500	0.250	F5		
1883.000	0.250	E5		staccato
1883.250	0.250	G5		
1883.250	0.250	E5		staccato
1883.500	0.250	G5		
1883.500	0.125	A5		
1883.625	0.125	G5		
1883.750	0.125	F5		
1883.875	0.125	E5		
1884.500	0.500	B4		
1885.000	0.500	D5		
1885.000	0.250	A4		staccato
1885.250	0.250	C5		
1885.250	0.250	B4		staccato
1885.500	0.250	D5		
1886.500	0.250	C5		staccato
1886.750	0.250	E5		
1886.750	0.250	C5		staccato
1887.000	0.250	E5		
1887.000	0.125	F5		
1887.125	0.125	E5		
1887.250	0.125	D5		
1887.375	0.125	C5		
1888.000	0.500	B4		
1888.000	0.250	G#4		
1888.250	0.250	E4		
1888.500	0.250	A4		staccato
1888.750	0.250	C5		
1888.750	0.250	B4		staccato
1889.000	0.250	D5		
1889.500	0.250	C5		staccato
1889.750	0.250	E5		
1889.750	0.250	C5		staccato
1890.000	0.250	E5		
1890.000	0.125	F5		
1890.125	0.125	E5		
1890.250	0.125	D5		
1890.375	0.125	C5		
1891.000	0.500	G#4		
1891.500	0.500	B4		
1891.500	0.125	B4		
1891.625	0.125	A4		
1891.750	0.125	G#4		
1891.875	0.125	A4		
1892.500	0.250	C5		staccato
1892.750	0.250	rest		
1893.000	0.125	D5		
1893.125	0.125	C5		
1893.250	0.125	B4		
1893.375	0.125	C5		
1894.250	0.250	E5		staccato
1894.500	0.250	rest		
1894.750	0.125	F5		
1894.875	0.125	E5		
1895.000	0.125	D#5		
1895.125	0.125	E5		
1896.000	0.125	B5		
1896.125	0.125	A5		
1896.250	0.125	G#5		
1896.375	0.125	A5		
1896.500	0.125	B5		
1896.625	0.125	A5		
1896.750	0.125	G#5		
1896.875	0.125	A5		
1897.500	0.500	C6		
1898.000	0.250	A5		staccato
1898.250	0.250	B5		staccato
1899.250	0.250	C6		staccato
1899.500	0.250	B5		staccato
1899.750	0.250	A5		staccato
1900.000	0.250	G#5		staccato
1900.750	0.250	A5		staccato
1901.000	0.250	E5		staccato
1901.250	0.250	F5		staccato
1901.500	0.250	D5		staccato
1902.250	0.500	C5		
1902.750	0.375	B4		
1902.750	0.062	C5		
1902.812	0.062	B4		
1902.875	0.062	C5		
1902.938	0.062	B4		
1903.000	0.062	C5		
1903.062	0.062	B4		
1903.125	0.062	A4		
1903.188	0.062	B4		
1904.250	0.500	A4		
1905.250	0.250	C5		staccato
1905.500	0.250	E5		
1905.500	0.250	D5		staccato
1905.750	0.250	F5		
1906.250	0.250	E5		staccato
1906.500	0.250	G5		
1906.500	0.250	E5		staccato
1906.750	0.250	G5		
1906.750	0.125	A5		
1906.875	0.125	G5		
1907.000	0.125	F5		
1907.125	0.125	E5		
1907.750	0.500	D5		
1907.750	0.250	B4		
1908.000	0.250	G4		
1908.250	0.250	C5		staccato
1908.500	0.250	E5		
1908.500	0.250	D5		staccato
1908.750	0.250	F5		
1909.250	0.250	E5		staccato
1909.500	0.250	G5		
1909.500	0.250	E5		staccato
1909.750	0.250	G5		
1909.750	0.125	A5		
1909.875	0.125	G5		
1910.000	0.125	F5		
1910.125	0.125	E5		
1910.750	0.500	B4		
1911.250	0.500	D5		
1911.250	0.250	A4		staccato
1911.500	0.250	C5		
1911.500	0.250	B4		staccato
1911.750	0.250	D5		
1912.750	0.250	C5		staccato
1913.000	0.250	E5		
1913.000	0.250	C5		staccato
1913.250	0.250	E5		
1913.250	0.125	F5		
1913.375	0.125	E5		
1913.500	0.125	D5		
1913.625	0.125	C5		
1914.250	0.500	B4		
1914.250	0.250	G#4		
1914.500	0.250	E4		
1914.750	0.250	A4		staccato
1915.000	0.250	C5		
1915.000	0.250	B4		staccato
1915.250	0.250	D5		
1915.750	0.250	C5		staccato
1916.000	0.250	E5		
1916.000	0.250	C5		staccato
1916.250	0.250	E5		
1916.250	0.125	F5		
1916.375	0.125	E5		
1916.500	0.125	D5		
1916.625	0.125	C5		
1917.250	0.500	G#4		
1917.750	0.500	B4		
1917.750	0.125	B4		
1917.875	0.125	A4		
1918.000	0.125	G#4		
1918.125	0.125	A4		
1918.750	0.250	C5		staccato
1919.000	0.250	rest		
1919.250	0.125	D5		
1919.375	0.125	C5		
1919.500	0.125	B4		
1919.625	0.125	C5		
1920.500	0.250	E5		staccato
1920.750	0.250	rest		
1921.000	0.125	F5		
1921.125	0.125	E5		
1921.250	0.125	D#5		
1921.375	0.125	E5		
1922.250	0.125	B5		
1922.375	0.125	A5		
1922.500	0.125	G#5		
1922.625	0.125	A5		
1922.750	0.125	B5		
1922.875	0.125	A5		
1923.000	0.125	G#5		
1923.125	0.125	A5		
1923.750	0.500	C6		
1924.250	0.250	A5		staccato
1924.500	0.250	B5		staccato
1925.500	0.250	C6		staccato
1925.750	0.250	B5		staccato
1926.000	0.250	A5		staccato
1926.250	0.250	G#5		staccato
1927.000	0.250	A5		staccato
1927.250	0.250	E5		staccato
1927.500	0.250	F5		staccato
1927.750	0.250	D5		staccato
1928.500	0.500	C5		
1929.000	0.375	B4		
1929.000	0.062	C5		
1929.062	0.062	B4		
1929.125	0.062	C5		
1929.188	0.062	B4		
1929.250	0.062	C5		
1929.312	0.062	B4		
1929.375	0.062	A4		
1929.438	0.062	B4		
1930.500	0.500	A4		
1931.500	0.250	C5		staccato
1931.750	0.250	E5		
1931.750	0.250	D5		staccato
1932.000	0.250	F5		
1932.500	0.250	E5		staccato
1932.750	0.250	G5		
1932.750	0.250	E5		staccato
1933.000	0.250	G5		
1933.000	0.125	A5		
1933.125	0.125	G5		
1933.250	0.125	F5		
1933.375	0.125	E5		
1934.000	0.500	D5		
1934.000	0.250	B4		
1934.250	0.250	G4		
1934.500	0.250	C5		staccato
1934.750	0.250	E5		
1934.750	0.250	D5		staccato
1935.000	0.250	F5		
1935.500	0.250	E5		staccato
1935.750	0.250	G5		
1935.750	0.250	E5		staccato
1936.000	0.250	G5		
1936.000	0.125	A5		
1936.125	0.125	G5		
1936.250	0.125	F5		
1936.375	0.125	E5		
1937.000	0.500	B4		
1937.500	0.500	D5		
1937.500	0.250	A4		staccato
1937.750	0.250	C5		
1937.750	0.250	B4		staccato
1938.000	0.250	D5		
1939.000	0.250	C5		staccato
1939.250	0.250	E5		
1939.250	0.250	C5		staccato
1939.500	0.250	E5		
1939.500	0.125	F5		
1939.625	0.125	E5		
1939.750	0.125	D5		
1939.875	0.125	C5		
1940.500	0.500	B4		
1940.500	0.250	G#4		
1940.750	0.250	E4		
1941.000	0.250	A4		staccato
1941.250	0.250	C5		
1941.250	0.250	B4		staccato
1941.500	0.250	D5		
1942.000	0.250	C5		staccato
1942.250	0.250	E5		
1942.250	0.250	C5		staccato
1942.500	0.250	E5		
1942.500	0.125	F5		
1942.625	0.125	E5		
1942.750	0.125	D5		
1942.875	0.125	C5		
1943.500	0.500	G#4		
1944.000	0.500	B4		
1944.000	0.125	B4		
1944.125	0.125	A4		
1944.250	0.125	G#4		
1944.375	0.125	A4		
1945.000	0.250	C5		staccato
1945.250	0.250	rest		
1945.500	0.125	D5		
1945.625	0.125	C5		
1945.750	0.125	B4		
1945.875	0.125	C5		
1946.750	0.250	E5		staccato
1947.000	0.250	rest		
1947.250	0.125	F5		
1947.375	0.125	E5		
1947.500	0.125	D#5		
1947.625	0.125	E5		
1948.500	0.125	B5		
1948.625	0.125	A5		
1948.750	0.125	G#5		
1948.875	0.125	A5		
1949.000	0.125	B5		
1949.125	0.125	A5		
1949.250	0.125	G#5		
1949.375	0.125	A5		
1950.000	0.500	C6		
1950.500	0.250	A5		staccato
1950.750	0.250	B5		staccato
1951.750	0.250	C6		staccato
1952.000	0.250	B5		staccato
1952.250	0.250	A5		staccato
1952.500	0.250	G#5		staccato
1953.250	0.250	A5		staccato
1953.500	0.250	E5		staccato
1953.750	0.250	F5		staccato
1954.000	0.250	D5		staccato
1954.750	0.500	C5		
1955.250	0.375	B4		
1955.250	0.062	C5		
1955.312	0.062	B4		
1955.375	0.062	C5		
1955.438	0.062	B4		
1955.500	0.062	C5		
1955.562	0.062	B4		
1955.625	0.062	A4		
1955.688	0.062	B4		
1956.750	0.500	A4		
1957.750	0.250	C5		staccato
1958.000	0.250	E5		
1958.000	0.250	D5		staccato
1958.250	0.250	F5		
1958.750	0.250	E5		staccato
1959.000	0.250	G5		
1959.000	0.250	E5		staccato
1959.250	0.250	G5		
1959.250	0.125	A5		
1959.375	0.125	G5		
1959.500	0.125	F5		
1959.625	0.125	E5		
1960.250	0.500	D5		
1960.250	0.250	B4		
1960.500	0.250	G4		
1960.750	0.250	C5		staccato
1961.000	0.250	E5		
1961.000	0.250	D5		staccato
1961.250	0.250	F5		
1961.750	0.250	E5		staccato
1962.000	0.250	G5		
1962.000	0.250	E5		staccato
1962.250	0.250	G5		
1962.250	0.125	A5		
1962.375	0.125	G5		
1962.500	0.125	F5		
1962.625	0.125	E5		
1963.250	0.500	B4		
1963.750	0.500	D5		
1963.750	0.250	A4		staccato
1964.000	0.250	C5		
1964.000	0.250	B4		staccato
1964.250	0.250	D5		
1965.250	0.250	C5		staccato
1965.500	0.250	E5		
1965.500	0.250	C5		staccato
1965.750	0.250	E5		
1965.750	0.125	F5		
1965.875	0.125	E5		
1966.000	0.125	D5		
1966.125	0.125	C5		
1966.750	0.500	B4		
1966.750	0.250	G#4		
1967.000	0.250	E4		
1967.250	0.250	A4		staccato
1967.500	0.250	C5		
1967.500	0.250	B4		staccato
1967.750	0.250	D5		
1968.250	0.250	C5		staccato
1968.500	0.250	E5		
1968.500	0.250	C5		staccato
1968.750	0.250	E5		
1968.750	0.125	F5		
1968.875	0.125	E5		
1969.000	0.125	D5		
1969.125	0.125	C5		
1969.750	0.500	G#4		
1970.250	0.500	B4		
1970.250	0.125	B4		
1970.375	0.125	A4		
1970.500	0.125	G#4		
