MusicXML Sağ El Transcript (RH only, repeat+volta+DC/DS/Coda, TS-based)
Generated UTC: 2025-09-18T08:16:15.277203+00:00
Linear measures: 20000
Events: 122358
Script version: 1.2.0
---
time_sec	dur_sec	pitches_sci	dyn	art
7286.500	0.250	F5		staccato
7286.750	0.250	D5		staccato
7287.000	0.500	C5		
7287.500	0.375	B4		
7287.500	0.062	C5		
7287.562	0.062	B4		
7287.625	0.062	C5		
7287.688	0.062	B4		
7287.750	0.062	C5		
7287.812	0.062	B4		
7287.875	0.062	A4		
7287.938	0.062	B4		
7288.000	0.500	A4		
7288.500	0.250	C5		staccato
7288.750	0.250	E5		
7288.750	0.250	D5		staccato
7289.000	0.250	F5		
7289.000	0.250	E5		staccato
7289.250	0.250	G5		
7289.250	0.250	E5		staccato
7289.500	0.250	G5		
7289.500	0.125	A5		
7289.625	0.125	G5		
7289.750	0.125	F5		
7289.875	0.125	E5		
7290.000	0.500	D5		
7290.000	0.250	B4		
7290.250	0.250	G4		
7290.500	0.250	C5		staccato
7290.750	0.250	E5		
7290.750	0.250	D5		staccato
7291.000	0.250	F5		
7291.000	0.250	E5		staccato
7291.250	0.250	G5		
7291.250	0.250	E5		staccato
7291.500	0.250	G5		
7291.500	0.125	A5		
7291.625	0.125	G5		
7291.750	0.125	F5		
7291.875	0.125	E5		
7292.000	0.500	B4		
7292.500	0.500	D5		
7292.500	0.250	A4		staccato
7292.750	0.250	C5		
7292.750	0.250	B4		staccato
7293.000	0.250	D5		
7293.000	0.250	C5		staccato
7293.250	0.250	E5		
7293.250	0.250	C5		staccato
7293.500	0.250	E5		
7293.500	0.125	F5		
7293.625	0.125	E5		
7293.750	0.125	D5		
7293.875	0.125	C5		
7294.000	0.500	B4		
7294.000	0.250	G#4		
7294.250	0.250	E4		
7294.500	0.250	A4		staccato
7294.750	0.250	C5		
7294.750	0.250	B4		staccato
7295.000	0.250	D5		
7295.000	0.250	C5		staccato
7295.250	0.250	E5		
7295.250	0.250	C5		staccato
7295.500	0.250	E5		
7295.500	0.125	F5		
7295.625	0.125	E5		
7295.750	0.125	D5		
7295.875	0.125	C5		
7296.000	0.500	G#4		
7296.500	0.500	B4		
7296.500	0.125	B4		
7296.625	0.125	A4		
7296.750	0.125	G#4		
7296.875	0.125	A4		
7297.000	0.250	C5		staccato
7297.250	0.250	rest		
7297.500	0.125	D5		
7297.625	0.125	C5		
7297.750	0.125	B4		
7297.875	0.125	C5		
7298.000	0.250	E5		staccato
7298.250	0.250	rest		
7298.500	0.125	F5		
7298.625	0.125	E5		
7298.750	0.125	D#5		
7298.875	0.125	E5		
7299.000	0.125	B5		
7299.125	0.125	A5		
7299.250	0.125	G#5		
7299.375	0.125	A5		
7299.500	0.125	B5		
7299.625	0.125	A5		
7299.750	0.125	G#5		
7299.875	0.125	A5		
7300.000	0.500	C6		
7300.500	0.250	A5		staccato
7300.750	0.250	B5		staccato
7301.000	0.250	C6		staccato
7301.250	0.250	B5		staccato
7301.500	0.250	A5		staccato
7301.750	0.250	G#5		staccato
7302.000	0.250	A5		staccato
7302.250	0.250	E5		staccato
7302.500	0.250	F5		staccato
7302.750	0.250	D5		staccato
7303.000	0.500	C5		
7303.500	0.375	B4		
7303.500	0.062	C5		
7303.562	0.062	B4		
7303.625	0.062	C5		
7303.688	0.062	B4		
7303.750	0.062	C5		
7303.812	0.062	B4		
7303.875	0.062	A4		
7303.938	0.062	B4		
7304.000	0.500	A4		
7304.500	0.250	C5		staccato
7304.750	0.250	E5		
7304.750	0.250	D5		staccato
7305.000	0.250	F5		
7305.000	0.250	E5		staccato
7305.250	0.250	G5		
7305.250	0.250	E5		staccato
7305.500	0.250	G5		
7305.500	0.125	A5		
7305.625	0.125	G5		
7305.750	0.125	F5		
7305.875	0.125	E5		
7306.000	0.500	D5		
7306.000	0.250	B4		
7306.250	0.250	G4		
7306.500	0.250	C5		staccato
7306.750	0.250	E5		
7306.750	0.250	D5		staccato
7307.000	0.250	F5		
7307.000	0.250	E5		staccato
7307.250	0.250	G5		
7307.250	0.250	E5		staccato
7307.500	0.250	G5		
7307.500	0.125	A5		
7307.625	0.125	G5		
7307.750	0.125	F5		
7307.875	0.125	E5		
7308.000	0.500	B4		
7308.500	0.500	D5		
7308.500	0.250	A4		staccato
7308.750	0.250	C5		
7308.750	0.250	B4		staccato
7309.000	0.250	D5		
7309.000	0.250	C5		staccato
7309.250	0.250	E5		
7309.250	0.250	C5		staccato
7309.500	0.250	E5		
7309.500	0.125	F5		
7309.625	0.125	E5		
7309.750	0.125	D5		
7309.875	0.125	C5		
7310.000	0.500	B4		
7310.000	0.250	G#4		
7310.250	0.250	E4		
7310.500	0.250	A4		staccato
7310.750	0.250	C5		
7310.750	0.250	B4		staccato
7311.000	0.250	D5		
7311.000	0.250	C5		staccato
7311.250	0.250	E5		
7311.250	0.250	C5		staccato
7311.500	0.250	E5		
7311.500	0.125	F5		
7311.625	0.125	E5		
7311.750	0.125	D5		
7311.875	0.125	C5		
7312.000	0.500	G#4		
7312.500	0.500	B4		
7312.500	0.125	B4		
7312.625	0.125	A4		
7312.750	0.125	G#4		
7312.875	0.125	A4		
7313.000	0.250	C5		staccato
7313.250	0.250	rest		
7313.500	0.125	D5		
7313.625	0.125	C5		
7313.750	0.125	B4		
7313.875	0.125	C5		
7314.000	0.250	E5		staccato
7314.250	0.250	rest		
7314.500	0.125	F5		
7314.625	0.125	E5		
7314.750	0.125	D#5		
7314.875	0.125	E5		
7315.000	0.125	B5		
7315.125	0.125	A5		
7315.250	0.125	G#5		
7315.375	0.125	A5		
7315.500	0.125	B5		
7315.625	0.125	A5		
7315.750	0.125	G#5		
7315.875	0.125	A5		
7316.000	0.500	C6		
7316.500	0.250	A5		staccato
7316.750	0.250	B5		staccato
7317.000	0.250	C6		staccato
7317.250	0.250	B5		staccato
7317.500	0.250	A5		staccato
7317.750	0.250	G#5		staccato
7318.000	0.250	A5		staccato
7318.250	0.250	E5		staccato
7318.500	0.250	F5		staccato
7318.750	0.250	D5		staccato
7319.000	0.500	C5		
7319.500	0.375	B4		
7319.500	0.062	C5		
7319.562	0.062	B4		
7319.625	0.062	C5		
7319.688	0.062	B4		
7319.750	0.062	C5		
7319.812	0.062	B4		
7319.875	0.062	A4		
7319.938	0.062	B4		
7320.000	0.500	A4		
7320.500	0.250	C5		staccato
7320.750	0.250	E5		
7320.750	0.250	D5		staccato
7321.000	0.250	F5		
7321.000	0.250	E5		staccato
7321.250	0.250	G5		
7321.250	0.250	E5		staccato
7321.500	0.250	G5		
7321.500	0.125	A5		
7321.625	0.125	G5		
7321.750	0.125	F5		
7321.875	0.125	E5		
7322.000	0.500	D5		
7322.000	0.250	B4		
7322.250	0.250	G4		
7322.500	0.250	C5		staccato
7322.750	0.250	E5		
7322.750	0.250	D5		staccato
7323.000	0.250	F5		
7323.000	0.250	E5		staccato
7323.250	0.250	G5		
7323.250	0.250	E5		staccato
7323.500	0.250	G5		
7323.500	0.125	A5		
7323.625	0.125	G5		
7323.750	0.125	F5		
7323.875	0.125	E5		
7324.000	0.500	B4		
7324.500	0.500	D5		
7324.500	0.250	A4		staccato
7324.750	0.250	C5		
7324.750	0.250	B4		staccato
7325.000	0.250	D5		
7325.000	0.250	C5		staccato
7325.250	0.250	E5		
7325.250	0.250	C5		staccato
7325.500	0.250	E5		
7325.500	0.125	F5		
7325.625	0.125	E5		
7325.750	0.125	D5		
7325.875	0.125	C5		
7326.000	0.500	B4		
7326.000	0.250	G#4		
7326.250	0.250	E4		
7326.500	0.250	A4		staccato
7326.750	0.250	C5		
7326.750	0.250	B4		staccato
7327.000	0.250	D5		
7327.000	0.250	C5		staccato
7327.250	0.250	E5		
7327.250	0.250	C5		staccato
7327.500	0.250	E5		
7327.500	0.125	F5		
7327.625	0.125	E5		
7327.750	0.125	D5		
7327.875	0.125	C5		
7328.000	0.500	G#4		
7328.500	0.500	B4		
7328.500	0.125	B4		
7328.625	0.125	A4		
7328.750	0.125	G#4		
7328.875	0.125	A4		
7329.000	0.250	C5		staccato
7329.250	0.250	rest		
7329.500	0.125	D5		
7329.625	0.125	C5		
7329.750	0.125	B4		
7329.875	0.125	C5		
7330.000	0.250	E5		staccato
7330.250	0.250	rest		
7330.500	0.125	F5		
7330.625	0.125	E5		
7330.750	0.125	D#5		
7330.875	0.125	E5		
7331.000	0.125	B5		
7331.125	0.125	A5		
7331.250	0.125	G#5		
7331.375	0.125	A5		
7331.500	0.125	B5		
7331.625	0.125	A5		
7331.750	0.125	G#5		
7331.875	0.125	A5		
7332.000	0.500	C6		
7332.500	0.250	A5		staccato
7332.750	0.250	B5		staccato
7333.000	0.250	C6		staccato
7333.250	0.250	B5		staccato
7333.500	0.250	A5		staccato
7333.750	0.250	G#5		staccato
7334.000	0.250	A5		staccato
7334.250	0.250	E5		staccato
7334.500	0.250	F5		staccato
7334.750	0.250	D5		staccato
7335.000	0.500	C5		
7335.500	0.375	B4		
7335.500	0.062	C5		
7335.562	0.062	B4		
7335.625	0.062	C5		
7335.688	0.062	B4		
7335.750	0.062	C5		
7335.812	0.062	B4		
7335.875	0.062	A4		
7335.938	0.062	B4		
7336.000	0.500	A4		
7336.500	0.250	C5		staccato
7336.750	0.250	E5		
7336.750	0.250	D5		staccato
7337.000	0.250	F5		
7337.000	0.250	E5		staccato
7337.250	0.250	G5		
7337.250	0.250	E5		staccato
7337.500	0.250	G5		
7337.500	0.125	A5		
7337.625	0.125	G5		
7337.750	0.125	F5		
7337.875	0.125	E5		
7338.000	0.500	D5		
7338.000	0.250	B4		
7338.250	0.250	G4		
7338.500	0.250	C5		staccato
7338.750	0.250	E5		
7338.750	0.250	D5		staccato
7339.000	0.250	F5		
7339.000	0.250	E5		staccato
7339.250	0.250	G5		
7339.250	0.250	E5		staccato
7339.500	0.250	G5		
7339.500	0.125	A5		
7339.625	0.125	G5		
7339.750	0.125	F5		
7339.875	0.125	E5		
7340.000	0.500	B4		
7340.500	0.500	D5		
7340.500	0.250	A4		staccato
7340.750	0.250	C5		
7340.750	0.250	B4		staccato
7341.000	0.250	D5		
7341.000	0.250	C5		staccato
7341.250	0.250	E5		
7341.250	0.250	C5		staccato
7341.500	0.250	E5		
7341.500	0.125	F5		
7341.625	0.125	E5		
7341.750	0.125	D5		
7341.875	0.125	C5		
7342.000	0.500	B4		
7342.000	0.250	G#4		
7342.250	0.250	E4		
7342.500	0.250	A4		staccato
7342.750	0.250	C5		
7342.750	0.250	B4		staccato
7343.000	0.250	D5		
7343.000	0.250	C5		staccato
7343.250	0.250	E5		
7343.250	0.250	C5		staccato
7343.500	0.250	E5		
7343.500	0.125	F5		
7343.625	0.125	E5		
7343.750	0.125	D5		
7343.875	0.125	C5		
7344.000	0.500	G#4		
7344.500	0.500	B4		
7344.500	0.125	B4		
7344.625	0.125	A4		
7344.750	0.125	G#4		
7344.875	0.125	A4		
7345.000	0.250	C5		staccato
7345.250	0.250	rest		
7345.500	0.125	D5		
7345.625	0.125	C5		
7345.750	0.125	B4		
7345.875	0.125	C5		
7346.000	0.250	E5		staccato
7346.250	0.250	rest		
7346.500	0.125	F5		
7346.625	0.125	E5		
7346.750	0.125	D#5		
7346.875	0.125	E5		
7347.000	0.125	B5		
7347.125	0.125	A5		
7347.250	0.125	G#5		
7347.375	0.125	A5		
7347.500	0.125	B5		
7347.625	0.125	A5		
7347.750	0.125	G#5		
7347.875	0.125	A5		
7348.000	0.500	C6		
7348.500	0.250	A5		staccato
7348.750	0.250	B5		staccato
7349.000	0.250	C6		staccato
7349.250	0.250	B5		staccato
7349.500	0.250	A5		staccato
7349.750	0.250	G#5		staccato
7350.000	0.250	A5		staccato
7350.250	0.250	E5		staccato
7350.500	0.250	F5		staccato
7350.750	0.250	D5		staccato
7351.000	0.500	C5		
7351.500	0.375	B4		
7351.500	0.062	C5		
7351.562	0.062	B4		
7351.625	0.062	C5		
7351.688	0.062	B4		
7351.750	0.062	C5		
7351.812	0.062	B4		
7351.875	0.062	A4		
7351.938	0.062	B4		
7352.000	0.500	A4		
7352.500	0.250	C5		staccato
7352.750	0.250	E5		
7352.750	0.250	D5		staccato
7353.000	0.250	F5		
7353.000	0.250	E5		staccato
7353.250	0.250	G5		
7353.250	0.250	E5		staccato
7353.500	0.250	G5		
7353.500	0.125	A5		
7353.625	0.125	G5		
7353.750	0.125	F5		
7353.875	0.125	E5		
7354.000	0.500	D5		
7354.000	0.250	B4		
7354.250	0.250	G4		
7354.500	0.250	C5		staccato
7354.750	0.250	E5		
7354.750	0.250	D5		staccato
7355.000	0.250	F5		
7355.000	0.250	E5		staccato
7355.250	0.250	G5		
7355.250	0.250	E5		staccato
7355.500	0.250	G5		
7355.500	0.125	A5		
7355.625	0.125	G5		
7355.750	0.125	F5		
7355.875	0.125	E5		
7356.000	0.500	B4		
7356.500	0.500	D5		
7356.500	0.250	A4		staccato
7356.750	0.250	C5		
7356.750	0.250	B4		staccato
7357.000	0.250	D5		
7357.000	0.250	C5		staccato
7357.250	0.250	E5		
7357.250	0.250	C5		staccato
7357.500	0.250	E5		
7357.500	0.125	F5		
7357.625	0.125	E5		
7357.750	0.125	D5		
7357.875	0.125	C5		
7358.000	0.500	B4		
7358.000	0.250	G#4		
7358.250	0.250	E4		
7358.500	0.250	A4		staccato
7358.750	0.250	C5		
7358.750	0.250	B4		staccato
7359.000	0.250	D5		
7359.000	0.250	C5		staccato
7359.250	0.250	E5		
7359.250	0.250	C5		staccato
7359.500	0.250	E5		
7359.500	0.125	F5		
7359.625	0.125	E5		
7359.750	0.125	D5		
7359.875	0.125	C5		
7360.000	0.500	G#4		
7360.500	0.500	B4		
7360.500	0.125	B4		
7360.625	0.125	A4		
7360.750	0.125	G#4		
7360.875	0.125	A4		
7361.000	0.250	C5		staccato
7361.250	0.250	rest		
7361.500	0.125	D5		
7361.625	0.125	C5		
7361.750	0.125	B4		
7361.875	0.125	C5		
7362.000	0.250	E5		staccato
7362.250	0.250	rest		
7362.500	0.125	F5		
7362.625	0.125	E5		
7362.750	0.125	D#5		
7362.875	0.125	E5		
7363.000	0.125	B5		
7363.125	0.125	A5		
7363.250	0.125	G#5		
7363.375	0.125	A5		
7363.500	0.125	B5		
7363.625	0.125	A5		
7363.750	0.125	G#5		
7363.875	0.125	A5		
7364.000	0.500	C6		
7364.500	0.250	A5		staccato
7364.750	0.250	B5		staccato
7365.000	0.250	C6		staccato
7365.250	0.250	B5		staccato
7365.500	0.250	A5		staccato
7365.750	0.250	G#5		staccato
7366.000	0.250	A5		staccato
7366.250	0.250	E5		staccato
7366.500	0.250	F5		staccato
7366.750	0.250	D5		staccato
7367.000	0.500	C5		
7367.500	0.375	B4		
7367.500	0.062	C5		
7367.562	0.062	B4		
7367.625	0.062	C5		
7367.688	0.062	B4		
7367.750	0.062	C5		
7367.812	0.062	B4		
7367.875	0.062	A4		
7367.938	0.062	B4		
7368.000	0.500	A4		
7368.500	0.250	C5		staccato
7368.750	0.250	E5		
7368.750	0.250	D5		staccato
7369.000	0.250	F5		
7369.000	0.250	E5		staccato
7369.250	0.250	G5		
7369.250	0.250	E5		staccato
7369.500	0.250	G5		
7369.500	0.125	A5		
7369.625	0.125	G5		
7369.750	0.125	F5		
7369.875	0.125	E5		
7370.000	0.500	D5		
7370.000	0.250	B4		
7370.250	0.250	G4		
7370.500	0.250	C5		staccato
7370.750	0.250	E5		
7370.750	0.250	D5		staccato
7371.000	0.250	F5		
7371.000	0.250	E5		staccato
7371.250	0.250	G5		
7371.250	0.250	E5		staccato
7371.500	0.250	G5		
7371.500	0.125	A5		
7371.625	0.125	G5		
7371.750	0.125	F5		
7371.875	0.125	E5		
7372.000	0.500	B4		
7372.500	0.500	D5		
7372.500	0.250	A4		staccato
7372.750	0.250	C5		
7372.750	0.250	B4		staccato
7373.000	0.250	D5		
7373.000	0.250	C5		staccato
7373.250	0.250	E5		
7373.250	0.250	C5		staccato
7373.500	0.250	E5		
7373.500	0.125	F5		
7373.625	0.125	E5		
7373.750	0.125	D5		
7373.875	0.125	C5		
7374.000	0.500	B4		
7374.000	0.250	G#4		
7374.250	0.250	E4		
7374.500	0.250	A4		staccato
7374.750	0.250	C5		
7374.750	0.250	B4		staccato
7375.000	0.250	D5		
7375.000	0.250	C5		staccato
7375.250	0.250	E5		
7375.250	0.250	C5		staccato
7375.500	0.250	E5		
7375.500	0.125	F5		
7375.625	0.125	E5		
7375.750	0.125	D5		
7375.875	0.125	C5		
7376.000	0.500	G#4		
7376.500	0.500	B4		
7376.500	0.125	B4		
7376.625	0.125	A4		
7376.750	0.125	G#4		
7376.875	0.125	A4		
7377.000	0.250	C5		staccato
7377.250	0.250	rest		
7377.500	0.125	D5		
7377.625	0.125	C5		
7377.750	0.125	B4		
7377.875	0.125	C5		
7378.000	0.250	E5		staccato
7378.250	0.250	rest		
7378.500	0.125	F5		
7378.625	0.125	E5		
7378.750	0.125	D#5		
7378.875	0.125	E5		
7379.000	0.125	B5		
7379.125	0.125	A5		
7379.250	0.125	G#5		
7379.375	0.125	A5		
7379.500	0.125	B5		
7379.625	0.125	A5		
7379.750	0.125	G#5		
7379.875	0.125	A5		
7380.000	0.500	C6		
7380.500	0.250	A5		staccato
7380.750	0.250	B5		staccato
7381.000	0.250	C6		staccato
7381.250	0.250	B5		staccato
7381.500	0.250	A5		staccato
7381.750	0.250	G#5		staccato
7382.000	0.250	A5		staccato
7382.250	0.250	E5		staccato
7382.500	0.250	F5		staccato
7382.750	0.250	D5		staccato
7383.000	0.500	C5		
7383.500	0.375	B4		
7383.500	0.062	C5		
7383.562	0.062	B4		
7383.625	0.062	C5		
7383.688	0.062	B4		
7383.750	0.062	C5		
7383.812	0.062	B4		
7383.875	0.062	A4		
7383.938	0.062	B4		
7384.000	0.500	A4		
7384.500	0.250	C5		staccato
7384.750	0.250	E5		
7384.750	0.250	D5		staccato
7385.000	0.250	F5		
7385.000	0.250	E5		staccato
7385.250	0.250	G5		
7385.250	0.250	E5		staccato
7385.500	0.250	G5		
7385.500	0.125	A5		
7385.625	0.125	G5		
7385.750	0.125	F5		
7385.875	0.125	E5		
7386.000	0.500	D5		
7386.000	0.250	B4		
7386.250	0.250	G4		
7386.500	0.250	C5		staccato
7386.750	0.250	E5		
7386.750	0.250	D5		staccato
7387.000	0.250	F5		
7387.000	0.250	E5		staccato
7387.250	0.250	G5		
7387.250	0.250	E5		staccato
7387.500	0.250	G5		
7387.500	0.125	A5		
7387.625	0.125	G5		
7387.750	0.125	F5		
7387.875	0.125	E5		
7388.000	0.500	B4		
7388.500	0.500	D5		
7388.500	0.250	A4		staccato
7388.750	0.250	C5		
7388.750	0.250	B4		staccato
7389.000	0.250	D5		
7389.000	0.250	C5		staccato
7389.250	0.250	E5		
7389.250	0.250	C5		staccato
7389.500	0.250	E5		
7389.500	0.125	F5		
7389.625	0.125	E5		
7389.750	0.125	D5		
7389.875	0.125	C5		
7390.000	0.500	B4		
7390.000	0.250	G#4		
7390.250	0.250	E4		
7390.500	0.250	A4		staccato
7390.750	0.250	C5		
7390.750	0.250	B4		staccato
7391.000	0.250	D5		
7391.000	0.250	C5		staccato
7391.250	0.250	E5		
7391.250	0.250	C5		staccato
7391.500	0.250	E5		
7391.500	0.125	F5		
7391.625	0.125	E5		
7391.750	0.125	D5		
7391.875	0.125	C5		
7392.000	0.500	G#4		
7392.500	0.500	B4		
7392.500	0.125	B4		
7392.625	0.125	A4		
7392.750	0.125	G#4		
7392.875	0.125	A4		
7393.000	0.250	C5		staccato
7393.250	0.250	rest		
7393.500	0.125	D5		
7393.625	0.125	C5		
7393.750	0.125	B4		
7393.875	0.125	C5		
7394.000	0.250	E5		staccato
7394.250	0.250	rest		
7394.500	0.125	F5		
7394.625	0.125	E5		
7394.750	0.125	D#5		
7394.875	0.125	E5		
7395.000	0.125	B5		
7395.125	0.125	A5		
7395.250	0.125	G#5		
7395.375	0.125	A5		
7395.500	0.125	B5		
7395.625	0.125	A5		
7395.750	0.125	G#5		
7395.875	0.125	A5		
7396.000	0.500	C6		
7396.500	0.250	A5		staccato
7396.750	0.250	B5		staccato
7397.000	0.250	C6		staccato
7397.250	0.250	B5		staccato
7397.500	0.250	A5		staccato
7397.750	0.250	G#5		staccato
7398.000	0.250	A5		staccato
7398.250	0.250	E5		staccato
7398.500	0.250	F5		staccato
7398.750	0.250	D5		staccato
7399.000	0.500	C5		
7399.500	0.375	B4		
7399.500	0.062	C5		
7399.562	0.062	B4		
7399.625	0.062	C5		
7399.688	0.062	B4		
7399.750	0.062	C5		
7399.812	0.062	B4		
7399.875	0.062	A4		
7399.938	0.062	B4		
7400.000	0.500	A4		
7400.500	0.250	C5		staccato
7400.750	0.250	E5		
7400.750	0.250	D5		staccato
7401.000	0.250	F5		
7401.000	0.250	E5		staccato
7401.250	0.250	G5		
7401.250	0.250	E5		staccato
7401.500	0.250	G5		
7401.500	0.125	A5		
7401.625	0.125	G5		
7401.750	0.125	F5		
7401.875	0.125	E5		
7402.000	0.500	D5		
7402.000	0.250	B4		
7402.250	0.250	G4		
7402.500	0.250	C5		staccato
7402.750	0.250	E5		
7402.750	0.250	D5		staccato
7403.000	0.250	F5		
7403.000	0.250	E5		staccato
7403.250	0.250	G5		
7403.250	0.250	E5		staccato
7403.500	0.250	G5		
7403.500	0.125	A5		
7403.625	0.125	G5		
7403.750	0.125	F5		
7403.875	0.125	E5		
7404.000	0.500	B4		
7404.500	0.500	D5		
7404.500	0.250	A4		staccato
7404.750	0.250	C5		
7404.750	0.250	B4		staccato
7405.000	0.250	D5		
7405.000	0.250	C5		staccato
7405.250	0.250	E5		
7405.250	0.250	C5		staccato
7405.500	0.250	E5		
7405.500	0.125	F5		
7405.625	0.125	E5		
7405.750	0.125	D5		
7405.875	0.125	C5		
7406.000	0.500	B4		
7406.000	0.250	G#4		
7406.250	0.250	E4		
7406.500	0.250	A4		staccato
7406.750	0.250	C5		
7406.750	0.250	B4		staccato
7407.000	0.250	D5		
7407.000	0.250	C5		staccato
7407.250	0.250	E5		
7407.250	0.250	C5		staccato
7407.500	0.250	E5		
7407.500	0.125	F5		
7407.625	0.125	E5		
7407.750	0.125	D5		
7407.875	0.125	C5		
7408.000	0.500	G#4		
7408.500	0.500	B4		
7408.500	0.125	B4		
7408.625	0.125	A4		
7408.750	0.125	G#4		
7408.875	0.125	A4		
7409.000	0.250	C5		staccato
7409.250	0.250	rest		
7409.500	0.125	D5		
7409.625	0.125	C5		
7409.750	0.125	B4		
7409.875	0.125	C5		
7410.000	0.250	E5		staccato
7410.250	0.250	rest		
7410.500	0.125	F5		
7410.625	0.125	E5		
7410.750	0.125	D#5		
7410.875	0.125	E5		
7411.000	0.125	B5		
7411.125	0.125	A5		
7411.250	0.125	G#5		
7411.375	0.125	A5		
7411.500	0.125	B5		
7411.625	0.125	A5		
7411.750	0.125	G#5		
7411.875	0.125	A5		
7412.000	0.500	C6		
7412.500	0.250	A5		staccato
7412.750	0.250	B5		staccato
7413.000	0.250	C6		staccato
7413.250	0.250	B5		staccato
7413.500	0.250	A5		staccato
7413.750	0.250	G#5		staccato
7414.000	0.250	A5		staccato
7414.250	0.250	E5		staccato
7414.500	0.250	F5		staccato
7414.750	0.250	D5		staccato
7415.000	0.500	C5		
7415.500	0.375	B4		
7415.500	0.062	C5		
7415.562	0.062	B4		
7415.625	0.062	C5		
7415.688	0.062	B4		
7415.750	0.062	C5		
7415.812	0.062	B4		
7415.875	0.062	A4		
7415.938	0.062	B4		
7416.000	0.500	A4		
7416.500	0.250	C5		staccato
7416.750	0.250	E5		
7416.750	0.250	D5		staccato
7417.000	0.250	F5		
7417.000	0.250	E5		staccato
7417.250	0.250	G5		
7417.250	0.250	E5		staccato
7417.500	0.250	G5		
7417.500	0.125	A5		
7417.625	0.125	G5		
7417.750	0.125	F5		
7417.875	0.125	E5		
7418.000	0.500	D5		
7418.000	0.250	B4		
7418.250	0.250	G4		
7418.500	0.250	C5		staccato
7418.750	0.250	E5		
7418.750	0.250	D5		staccato
7419.000	0.250	F5		
7419.000	0.250	E5		staccato
7419.250	0.250	G5		
7419.250	0.250	E5		staccato
7419.500	0.250	G5		
7419.500	0.125	A5		
7419.625	0.125	G5		
7419.750	0.125	F5		
7419.875	0.125	E5		
7420.000	0.500	B4		
7420.500	0.500	D5		
7420.500	0.250	A4		staccato
7420.750	0.250	C5		
7420.750	0.250	B4		staccato
7421.000	0.250	D5		
7421.000	0.250	C5		staccato
7421.250	0.250	E5		
7421.250	0.250	C5		staccato
7421.500	0.250	E5		
7421.500	0.125	F5		
7421.625	0.125	E5		
7421.750	0.125	D5		
7421.875	0.125	C5		
7422.000	0.500	B4		
7422.000	0.250	G#4		
7422.250	0.250	E4		
7422.500	0.250	A4		staccato
7422.750	0.250	C5		
7422.750	0.250	B4		staccato
7423.000	0.250	D5		
7423.000	0.250	C5		staccato
7423.250	0.250	E5		
7423.250	0.250	C5		staccato
7423.500	0.250	E5		
7423.500	0.125	F5		
7423.625	0.125	E5		
7423.750	0.125	D5		
7423.875	0.125	C5		
7424.000	0.500	G#4		
7424.500	0.500	B4		
7424.500	0.125	B4		
7424.625	0.125	A4		
7424.750	0.125	G#4		
7424.875	0.125	A4		
7425.000	0.250	C5		staccato
7425.250	0.250	rest		
7425.500	0.125	D5		
7425.625	0.125	C5		
7425.750	0.125	B4		
7425.875	0.125	C5		
7426.000	0.250	E5		staccato
7426.250	0.250	rest		
7426.500	0.125	F5		
7426.625	0.125	E5		
7426.750	0.125	D#5		
7426.875	0.125	E5		
7427.000	0.125	B5		
7427.125	0.125	A5		
7427.250	0.125	G#5		
7427.375	0.125	A5		
7427.500	0.125	B5		
7427.625	0.125	A5		
7427.750	0.125	G#5		
7427.875	0.125	A5		
7428.000	0.500	C6		
7428.500	0.250	A5		staccato
7428.750	0.250	B5		staccato
7429.000	0.250	C6		staccato
7429.250	0.250	B5		staccato
7429.500	0.250	A5		staccato
7429.750	0.250	G#5		staccato
7430.000	0.250	A5		staccato
7430.250	0.250	E5		staccato
7430.500	0.250	F5		staccato
7430.750	0.250	D5		staccato
7431.000	0.500	C5		
7431.500	0.375	B4		
7431.500	0.062	C5		
7431.562	0.062	B4		
7431.625	0.062	C5		
7431.688	0.062	B4		
7431.750	0.062	C5		
7431.812	0.062	B4		
7431.875	0.062	A4		
7431.938	0.062	B4		
7432.000	0.500	A4		
7432.500	0.250	C5		staccato
7432.750	0.250	E5		
7432.750	0.250	D5		staccato
7433.000	0.250	F5		
7433.000	0.250	E5		staccato
7433.250	0.250	G5		
7433.250	0.250	E5		staccato
7433.500	0.250	G5		
7433.500	0.125	A5		
7433.625	0.125	G5		
7433.750	0.125	F5		
7433.875	0.125	E5		
7434.000	0.500	D5		
7434.000	0.250	B4		
7434.250	0.250	G4		
7434.500	0.250	C5		staccato
7434.750	0.250	E5		
7434.750	0.250	D5		staccato
7435.000	0.250	F5		
7435.000	0.250	E5		staccato
7435.250	0.250	G5		
7435.250	0.250	E5		staccato
7435.500	0.250	G5		
7435.500	0.125	A5		
7435.625	0.125	G5		
7435.750	0.125	F5		
7435.875	0.125	E5		
7436.000	0.500	B4		
7436.500	0.500	D5		
7436.500	0.250	A4		staccato
7436.750	0.250	C5		
7436.750	0.250	B4		staccato
7437.000	0.250	D5		
7437.000	0.250	C5		staccato
7437.250	0.250	E5		
7437.250	0.250	C5		staccato
7437.500	0.250	E5		
7437.500	0.125	F5		
7437.625	0.125	E5		
7437.750	0.125	D5		
7437.875	0.125	C5		
7438.000	0.500	B4		
7438.000	0.250	G#4		
7438.250	0.250	E4		
7438.500	0.250	A4		staccato
7438.750	0.250	C5		
7438.750	0.250	B4		staccato
7439.000	0.250	D5		
7439.000	0.250	C5		staccato
7439.250	0.250	E5		
7439.250	0.250	C5		staccato
